family,exp_ev_ia,exp_ev_upd,exp_ev_pr3,bat_med,bat_shape,bat_scale,cure_frac,unc_med,unc_shape,unc_scale,n_attempts,n_pass_events,n_pass_futility,n_accepted,acceptance_rate,p_reach80,p_no_readout,median_hr_final,hr_final_low,hr_final_high,p_hr_below_threshold,p_success_overall,median_t80_months,p10_t80_months,p90_t80_months,median_hr_ia,median_z_ia,median_bat_alive_upd,median_gps_alive_upd
cure,59.07919717587809,73.39700920074628,77.85674491055018,13.0,0.6,23.946070157165224,0.30000000000000004,24.0,1.1999999999999997,32.5729198645453,800,84,23,23,0.02875,1.0,0.0,0.5590354279270439,0.3574974569060652,0.6735181472305404,0.9130434782608695,0.9130434782608695,66.07005181433017,64.05983718933679,70.0017775162081,0.44542811479743316,3.07913267272963,20.0,33.0
cure,59.49291820576809,72.85832575161622,76.91065570900017,22.0,1.0,31.739290899557197,0.4,7.0,0.6,12.894037776935122,800,107,23,23,0.02875,1.0,0.0,0.5943109486518625,0.4976213131069416,0.7726108558035516,0.6521739130434783,0.6521739130434783,65.70114090034393,63.82464979460241,69.48175520019814,0.7773306133257072,1.0054418473860012,20.0,33.0
cure,59.419901611475574,73.45739810588786,77.53550527559284,22.0,1.4000000000000004,28.58372204795784,0.55,6.0,1.7999999999999998,7.354980909288881,800,123,23,23,0.02875,1.0,0.0,0.4327279681812736,0.2704301103789182,0.5234048355387375,1.0,1.0,66.63558729734174,64.4881749748923,72.12107878931096,0.7406748756951691,1.1542395750390333,17.0,37.0
cure,59.535386545772155,73.37509862784322,77.79903444686985,23.0,0.8,36.36603980111876,0.0,27.0,0.6,49.73414571103547,800,115,23,23,0.02875,1.0,0.0,0.6894554179696037,0.5064606606076167,0.8474037165085152,0.21739130434782608,0.21739130434782608,65.95327482991433,64.2104286389943,68.9406904699942,0.7206898143430357,1.2563351804605267,23.0,31.0
cure,58.60518493933818,73.31433385543707,77.64046023755677,23.0,1.0,33.18198594044616,0.4,10.0,0.8999999999999999,15.026595604445523,800,100,23,23,0.02875,1.0,0.0,0.5521950703450798,0.5007205125069026,0.7883694051429079,0.6086956521739131,0.6086956521739131,65.53599032808361,63.60618335662725,71.03516045899707,0.741142295409192,1.1832234916891284,20.0,34.0
cure,59.32486589854282,73.02982171102127,77.2668211919001,26.0,0.6,47.89214031433045,0.15000000000000002,18.0,0.8999999999999999,27.04787208800194,800,107,23,23,0.02875,1.0,0.0,0.833392414608874,0.46331698992086257,1.0791120059916113,0.08695652173913043,0.08695652173913043,65.7921320198197,64.56122093704319,70.3087566367586,0.7196350849753828,1.287404056611645,25.0,29.0
cure,58.749270889413275,73.14886797384875,77.72934561524569,27.0,0.6,49.73414571103547,0.05,22.0,0.8999999999999999,33.058510329780155,800,114,23,23,0.02875,1.0,0.0,0.8783795449191728,0.5445244853159528,1.1928090634762736,0.08695652173913043,0.08695652173913043,66.00141049019663,63.89097407592679,69.94734604153979,0.7449898089087165,1.0878532728021786,26.0,28.0
cure,58.5870908009838,73.49722651739233,78.3257878430543,13.0,0.6,23.946070157165224,0.2,29.0,1.1999999999999997,39.35894483632557,800,99,22,22,0.0275,1.0,0.0,0.5472721261607816,0.3630427970987804,0.758905072641902,0.8636363636363636,0.8636363636363636,65.60524992811477,63.55656284240753,67.5342861187505,0.44660197205829166,3.030168336194237,20.0,34.0
cure,58.53050348037367,73.48743127574181,77.77172862537446,15.0,1.0,21.64042561333445,0.45,19.0,0.8999999999999999,28.550531648446494,800,113,22,22,0.0275,1.0,0.0,0.3967789067328306,0.2735129376046363,0.5791094754713145,1.0,1.0,64.85171439126978,63.57370196028611,68.5117587389134,0.48217865916908387,2.806551080556989,16.5,37.0
cure,59.75874823993557,73.05117389277825,77.2253321879176,22.0,0.8,34.784907635852726,0.15000000000000002,19.0,0.6,34.998102537395326,800,104,22,22,0.0275,1.0,0.0,0.6544531233485598,0.5142390420713645,0.906085433365654,0.4090909090909091,0.4090909090909091,67.06356092225798,63.677607075798235,71.01077454217935,0.6607424422639774,1.5876624831128812,22.0,32.0
cure,59.069380844750455,73.26160391906379,77.66460264920971,23.0,1.0,33.18198594044616,0.30000000000000004,11.0,0.6,20.262059363755192,800,111,22,22,0.0275,1.0,0.0,0.5920119967254058,0.43199505397537485,0.8376826023816117,0.8181818181818182,0.8181818181818182,65.65884525248588,64.52529729347143,69.65066899482488,0.7450590231878147,1.1061735674397664,20.5,34.0
cure,59.265524584976944,73.36570340845267,77.78893706059702,26.0,0.6,47.89214031433045,0.1,20.0,0.8999999999999999,30.053191208891047,800,121,22,22,0.0275,1.0,0.0,0.8967478285091188,0.6020217586168588,1.1301788532477788,0.045454545454545456,0.045454545454545456,65.01031530701741,63.299854273468306,69.24680209055893,0.7350254091573694,1.1748117324801868,26.0,28.0
cure,58.85322888872031,72.97809890416299,77.42729570980231,12.0,0.6,22.104064760460208,0.30000000000000004,26.0,1.1999999999999997,35.28732985325741,800,99,21,21,0.02625,1.0,0.0,0.48222941677045483,0.4190331155089941,0.7376672505801052,0.9047619047619048,0.9047619047619048,65.37452593316371,63.83958527239606,69.19556878348018,0.43888022779361524,3.11379164801106,19.0,35.0
cure,58.70542340582733,73.3750202502618,77.6258414102727,14.0,0.8,22.135850313724465,0.45,19.0,1.1999999999999997,25.78689489276503,800,87,21,21,0.02625,1.0,0.0,0.42319859174439634,0.3275787040964449,0.55563232516091,1.0,1.0,66.02224789076453,63.78626415605999,69.26892017807154,0.45805478029753943,2.9915277206439126,18.0,35.0
cure,59.555375565182345,72.77114979947805,76.93766963020994,24.0,0.8,37.94717196638479,0.15000000000000002,17.0,0.6,31.314091743985294,800,137,21,21,0.02625,1.0,0.0,0.6920725853106732,0.48796562930669235,1.1425645187197262,0.38095238095238093,0.38095238095238093,66.59523009451186,63.4968620146443,69.61918230980912,0.6902044440613964,1.409175448012965,23.0,32.0
cure,59.4887436586732,73.15484710011103,77.5044514016303,23.0,0.8,36.36603980111876,0.05,24.0,0.6,44.208129520920416,800,98,20,20,0.025,1.0,0.0,0.6604846172008088,0.5565482167598182,0.8913507987768138,0.45,0.45,65.78979294074966,63.493775224283354,69.74251827952072,0.7120958910977951,1.3070070683720583,23.0,31.5
cure,58.86326866998975,73.21943647773338,77.42974279412623,24.0,1.0,34.624680981335125,0.4,9.0,0.8999999999999999,13.52393604400097,800,95,20,20,0.025,1.0,0.0,0.5939867944074824,0.4550227912095116,0.6675360549388967,0.75,0.75,66.39795351634208,63.88793293418464,68.44257513205339,0.7668669434374278,1.0521872950454028,21.0,33.0
cure,58.958497166349375,73.42506281938418,77.52969374672367,22.0,1.4000000000000004,28.58372204795784,0.55,6.0,1.4999999999999998,7.660685083813718,800,99,19,19,0.02375,1.0,0.0,0.4205916922763716,0.38023889304616465,0.5758760305125659,1.0,1.0,66.74278625816254,64.41641077708226,69.58063016760775,0.7218489838075521,1.2342879122910366,17.0,37.0
cure,59.85855238507246,72.85969643709439,76.92107972419677,23.0,0.8,36.36603980111876,0.2,15.0,0.6,27.63008095057526,800,106,19,19,0.02375,1.0,0.0,0.7117346703856411,0.5266044052150876,0.878855939132393,0.21052631578947367,0.21052631578947367,65.68665341165635,63.91480719822303,68.89489401514031,0.7537630273328647,1.0865769876619766,22.0,31.0
cure,58.983297070077455,73.45291667268219,78.08136850972382,12.0,0.6,22.104064760460208,0.25,28.0,1.1999999999999997,38.00173984196952,800,110,18,18,0.0225,1.0,0.0,0.5124949513251386,0.3991665112524268,0.5936315315883146,1.0,1.0,65.18105733863172,63.664846444076915,70.66650305436686,0.4426013206943844,3.1062514971829813,20.5,34.0
cure,59.281660249529395,72.93017001807485,77.2675522699166,22.0,0.8,34.784907635852726,0.05,26.0,0.6,47.89214031433045,800,100,17,17,0.02125,1.0,0.0,0.6490129300974652,0.4816314365390447,0.8965143174322403,0.4117647058823529,0.4117647058823529,66.53712782740126,64.71647210986747,71.76463571784426,0.7301747337741242,1.2107745467124544,22.0,32.0
cure,59.52771363675207,73.45347150409405,77.53495171205233,22.0,1.4000000000000004,28.58372204795784,0.55,5.0,1.4999999999999998,6.383904236511431,800,118,17,17,0.02125,1.0,0.0,0.41175693630305343,0.2632878855135655,0.49293811093277645,1.0,1.0,67.98325212825743,64.40766678916032,74.69564614400164,0.7388169638898893,1.176200343766172,16.0,38.0
cure,58.82980191571102,72.60372862378665,77.02436476765983,24.0,0.8,37.94717196638479,0.0,27.0,0.6,49.73414571103547,800,99,17,17,0.02125,1.0,0.0,0.7278509659817052,0.5189713789631751,0.934639002022077,0.11764705882352941,0.11764705882352941,65.13136330730572,63.47796777715817,66.28242123871695,0.7163293993750312,1.2858186545361594,23.0,31.0
cure,59.29503917089006,72.9344656399288,77.28611671186061,24.0,0.8,37.94717196638479,0.05,23.0,0.6,42.366124124215396,800,118,17,17,0.02125,1.0,0.0,0.7050835095426772,0.5795179604460575,0.8644516651809825,0.11764705882352941,0.11764705882352941,64.97655403553227,64.05579420601802,70.12629962331566,0.7448269470771735,1.1259407096247462,23.0,31.0
cure,59.73226965073786,73.37845128876495,77.73237377196138,25.0,0.8,39.52830413165083,0.05,21.0,0.6,38.682113330805365,800,111,17,17,0.02125,1.0,0.0,0.7146838423119138,0.5704121283391632,0.9331789310099063,0.17647058823529413,0.17647058823529413,65.46055710685359,63.743199048759294,68.63549717015886,0.7698267484942363,1.0282815055001373,22.0,31.0
cure,58.799040796380275,72.85689996049769,77.2726130001451,27.0,0.6,49.73414571103547,0.1,20.0,0.8999999999999999,30.053191208891047,800,96,17,17,0.02125,1.0,0.0,0.8142672992146238,0.5563276929261292,1.0271015897454312,0.11764705882352941,0.11764705882352941,64.85658262387189,63.323008763685245,69.3256566762772,0.6594754707222358,1.6276823693200737,24.0,29.0
cure,58.70895020175806,73.40754668416224,78.13485306948353,27.0,0.6,49.73414571103547,0.0,24.0,0.8999999999999999,36.06382945066925,800,110,17,17,0.02125,1.0,0.0,0.8521138587838417,0.6132597656135704,1.1288895239353434,0.11764705882352941,0.11764705882352941,65.88352092533114,63.71409396425818,70.50158549855988,0.6637030154628866,1.555954149202517,26.0,28.0
cure,58.52865486568487,72.53081856875048,76.57144144206458,12.0,0.6,22.104064760460208,0.45,20.0,1.4999999999999998,25.535616946045725,800,104,16,16,0.02,1.0,0.0,0.5016343401863606,0.36162845873510596,0.5903776160619225,1.0,1.0,66.04512715230945,63.84511869022559,69.88503421093318,0.4616542354551214,3.0007840805793453,20.5,34.0
cure,60.08753719197292,73.46026919888413,77.53562597153017,22.0,1.4000000000000004,28.58372204795784,0.55,4.0,1.7999999999999998,4.903320606192587,800,119,16,16,0.02,1.0,0.0,0.4081017578199273,0.3048148086229101,0.4990232537773243,1.0,1.0,66.64343570528058,63.74659759410525,72.97424499878551,0.7722110164466411,1.007683735509182,15.5,38.0
cure,59.97373020103899,73.44772816896102,77.71418494221012,24.0,0.8,37.94717196638479,0.1,19.0,0.6,34.998102537395326,800,95,16,16,0.02,1.0,0.0,0.7118002814855592,0.49580989864870484,0.8664211780421511,0.25,0.25,64.6582381782857,63.41562018881165,69.0043261608868,0.6825510481087571,1.46510181888862,22.0,31.0
cure,59.37129131437476,72.81375062854946,77.0795160126068,24.0,0.8,37.94717196638479,0.1,20.0,0.6,36.840107934100345,800,98,16,16,0.02,1.0,0.0,0.7072646971888612,0.5106576617491766,0.8711483798975349,0.3125,0.3125,65.21243761054689,63.44856315074806,70.63723896183288,0.7617397449100511,1.0529260698912206,22.0,31.5
cure,59.177038495478115,73.31940870300404,77.55158378258157,24.0,0.8,37.94717196638479,0.30000000000000004,13.0,0.8999999999999999,19.53457428577918,800,105,16,16,0.02,1.0,0.0,0.7291437345514895,0.562182567227261,0.9114314560787934,0.1875,0.1875,66.30333025942241,65.0548993867989,69.16039502971347,0.7502450767025872,1.1304755287074097,23.5,30.5
cure,59.101589461286245,73.16413932971028,77.5431495653917,24.0,1.0,34.624680981335125,0.30000000000000004,10.0,0.6,18.420053967050173,800,118,16,16,0.02,1.0,0.0,0.6276100965401775,0.44373111868038184,0.8624549457973089,0.5625,0.5625,65.27754002793881,63.9581542556308,70.1862224511662,0.7632441019480072,1.020178517307839,22.0,32.0
cure,59.881469672120716,73.16540808369314,77.1973871730921,25.0,0.6,46.050134917625435,0.2,16.0,0.8999999999999999,24.042552967112837,800,103,16,16,0.02,1.0,0.0,0.791445077467377,0.6146343729740659,1.1598302859120153,0.0625,0.0625,64.88573735148694,64.00034095081949,68.86040842091407,0.7099939275816274,1.3227727152350848,24.0,29.0
cure,58.62202960582425,73.31397396011317,78.02475087637578,29.0,0.6,53.418156504445506,0.0,23.0,0.8999999999999999,34.561169890224704,800,110,16,16,0.02,1.0,0.0,0.9333841774185527,0.7779718828013441,1.1974042287001287,0.0,0.0,65.72474017264801,64.32290190912238,68.14276993761038,0.7489564171787901,1.0934136080787884,26.0,28.0
cure,59.15611979108468,73.15569247990283,77.40716989980851,13.0,0.8,20.55471814845843,0.30000000000000004,29.0,0.8999999999999999,43.57712725289202,800,104,15,15,0.01875,1.0,0.0,0.3983724459544145,0.3180471377404114,0.5978493917268142,1.0,1.0,65.44901765906167,64.58069051373025,70.49753417942044,0.42331713487853895,3.302722462273576,16.0,37.0
cure,59.54165291404048,73.35376966259187,77.49157960938393,13.0,0.8,20.55471814845843,0.35000000000000003,25.0,0.8999999999999999,37.56648901111381,800,107,15,15,0.01875,1.0,0.0,0.4074474250704686,0.35454828352570855,0.6221104453243658,1.0,1.0,65.64081540685852,64.26227252367414,69.57905191491942,0.45035500638149467,3.039177617207592,18.0,36.0
cure,59.08157371487443,72.83775441674283,76.97132200325315,13.0,0.8,20.55471814845843,0.35000000000000003,26.0,0.8999999999999999,39.06914857155836,800,107,15,15,0.01875,1.0,0.0,0.4031582753195319,0.33745692843386316,0.6458952115026486,0.9333333333333333,0.9333333333333333,65.09559392101389,64.00568745463565,68.72133930165734,0.46428955011764333,2.8789833429184095,17.0,36.0
cure,59.51263724315835,73.43673588550797,77.53039844367166,22.0,1.4000000000000004,28.58372204795784,0.55,4.0,1.1999999999999997,5.428819977424217,800,122,15,15,0.01875,1.0,0.0,0.4332985860396009,0.3167814262156236,0.4980344698505546,1.0,1.0,66.43597354913129,63.57976537000182,71.55959153578814,0.7615041585284011,1.0482312370856328,16.0,37.0
cure,58.62639240283193,72.3740743457994,76.79655629293015,25.0,0.8,39.52830413165083,0.0,26.0,0.6,47.89214031433045,800,116,15,15,0.01875,1.0,0.0,0.6695308312302131,0.5451242546753287,0.9499436997772903,0.4,0.4,64.82800229613696,63.770794172367,69.57698776007854,0.7274628372395033,1.20375138513037,23.0,31.0
cure,59.3927738810481,72.63457109048426,76.65954669293306,26.0,0.6,47.89214031433045,0.2,16.0,0.8999999999999999,24.042552967112837,800,90,15,15,0.01875,1.0,0.0,0.7949353181688396,0.5190121012306802,0.9966459114928515,0.06666666666666667,0.06666666666666667,64.25775455326743,63.68747521706108,67.15678153816468,0.7314703754797425,1.222589500537943,25.0,29.0
cure,58.678787039911406,72.40773366876218,76.65739844081364,12.0,0.6,22.104064760460208,0.35000000000000003,24.0,1.1999999999999997,32.5729198645453,800,94,14,14,0.0175,1.0,0.0,0.4880569063809001,0.4184907328124054,0.7378865875815933,0.9285714285714286,0.9285714285714286,65.38607432403413,63.22682626316189,68.61112332243675,0.4704466445714592,2.854732258932533,19.0,34.5
cure,59.84193970864692,73.46008567792008,77.53562352576381,22.0,1.4000000000000004,28.58372204795784,0.55,5.0,1.7999999999999998,6.129150757740734,800,108,14,14,0.0175,1.0,0.0,0.42259291545637945,0.36346854383136723,0.4885817583745895,1.0,1.0,66.50943980969274,64.29633384168723,73.59965823657946,0.7962661571320595,0.8751810586567267,16.0,37.5
cure,58.926828992640196,72.53576219368243,76.74388549379124,24.0,1.0,34.624680981335125,0.35000000000000003,8.0,0.6,14.73604317364014,800,109,14,14,0.0175,1.0,0.0,0.5805964500602787,0.4856407999987966,0.798535807001844,0.7142857142857143,0.7142857142857143,67.01294762676187,64.79832289275232,70.16324424851582,0.7428065005267199,1.1249391808516367,20.0,33.0
cure,58.99092008464385,72.75189401510946,77.18007611164894,26.0,0.8,41.10943629691686,0.0,24.0,0.6,44.208129520920416,800,115,14,14,0.0175,1.0,0.0,0.7541177525376519,0.5713166984056102,0.9165678399915297,0.14285714285714285,0.14285714285714285,65.84991451273524,64.43505572670635,66.54250970446677,0.740775647622048,1.144774863884492,24.0,30.5
cure,58.78349463924158,72.56763023076977,76.816292947889,23.0,1.0,33.18198594044616,0.35000000000000003,9.0,0.6,16.578048570345157,800,90,13,13,0.01625,1.0,0.0,0.599605617670212,0.49902547018172805,0.8166666821461296,0.6153846153846154,0.6153846153846154,66.28874329557512,63.970846985542984,69.64648735188308,0.7853934308620869,0.9043745812901486,21.0,33.0
cure,59.89424402509165,72.83647483054978,76.8836251903486,24.0,0.8,37.94717196638479,0.2,14.0,0.6,25.788075553870243,800,114,13,13,0.01625,1.0,0.0,0.6926288737457035,0.5249308357505844,0.8500792150902339,0.23076923076923078,0.23076923076923078,66.45161635357574,64.02116346345025,69.95411396188959,0.7206445701314772,1.2393010576868573,23.0,31.0
cure,60.02296743374291,72.89497249885059,76.92145507251213,25.0,0.8,39.52830413165083,0.2,13.0,0.6,23.946070157165224,800,92,13,13,0.01625,1.0,0.0,0.6926355988522481,0.5646125194373147,0.7842197727317433,0.15384615384615385,0.15384615384615385,64.71834358792506,63.74490675123517,69.06724416560792,0.7096885536985263,1.3157445467661688,22.0,31.0
cure,58.507145194002355,72.58095097706179,76.80745124739995,25.0,0.8,39.52830413165083,0.30000000000000004,13.0,0.8999999999999999,19.53457428577918,800,90,13,13,0.01625,1.0,0.0,0.7082342250474709,0.5047721283170313,0.8071943512854656,0.3076923076923077,0.3076923076923077,66.90535495649378,65.23622099480961,70.52592473601602,0.7483268484878457,1.130869579104514,23.0,31.0
cure,59.02328834581299,73.22893164926766,77.80125497930764,11.0,0.6,20.262059363755192,0.25,30.0,1.1999999999999997,40.71614983068163,800,127,12,12,0.015,1.0,0.0,0.4728875775793783,0.389942493747717,0.6362975761590322,0.9166666666666666,0.9166666666666666,65.69077474612976,63.656071003582355,68.34152348694552,0.42299871151362467,3.2563010791412053,19.0,34.0
cure,58.58928367680487,73.28445678869744,77.68399797233428,12.0,0.6,22.104064760460208,0.4,22.0,1.4999999999999998,28.0891786406503,800,106,12,12,0.015,1.0,0.0,0.4735843716337532,0.4388419390650184,0.6614256359888478,0.9166666666666666,0.9166666666666666,64.99486400823108,63.38842921107891,68.5956172823767,0.44451527051429995,3.105204290858362,20.0,33.5
cure,59.22887730820317,72.84521659591014,77.0715266111012,11.0,0.6,20.262059363755192,0.35000000000000003,25.0,1.1999999999999997,33.93012485890136,800,104,12,12,0.015,1.0,0.0,0.49266525429485075,0.3725503092145042,0.7079065116737632,0.9166666666666666,0.9166666666666666,64.02811954934653,63.227063431258976,68.80608910256574,0.45119812154464367,3.065990785813624,19.0,35.0
cure,59.92582881003662,73.45976834053603,77.53560520862351,22.0,1.4000000000000004,28.58372204795784,0.55,4.0,1.4999999999999998,5.107123389209145,800,117,12,12,0.015,1.0,0.0,0.40140243800687647,0.25101359090889575,0.48533321200224294,1.0,1.0,67.02057458358924,65.3847149603435,72.92611146387189,0.7633948761399616,1.042466287878229,16.0,38.0
cure,59.61837645144777,72.87594365031649,77.04865714868247,23.0,0.8,36.36603980111876,0.15000000000000002,18.0,0.6,33.15609714069031,800,95,12,12,0.015,1.0,0.0,0.6774523452390593,0.5251097166455091,0.8914223121711097,0.3333333333333333,0.3333333333333333,64.94429742398525,63.793654189955184,70.62639623909355,0.7299699868529665,1.2204496597153014,22.5,31.0
cure,59.073192083501134,72.84804748317488,76.86052110992526,23.0,1.2000000000000002,31.21571487018925,0.5,5.0,0.8999999999999999,7.513297802222762,800,98,12,12,0.015,1.0,0.0,0.482003493476003,0.4079462966010411,0.7159161002478113,0.9166666666666666,0.9166666666666666,68.38074044646129,63.782555459451224,73.47139846866894,0.773338257358595,0.9880449408010248,18.5,35.0
cure,59.29628570430769,73.11253207174165,77.54068882811177,24.0,0.8,37.94717196638479,0.0,26.0,0.6,47.89214031433045,800,110,12,12,0.015,1.0,0.0,0.7487160372025398,0.5216028062836572,0.8719875130902514,0.25,0.25,66.80813515037843,63.620002961823054,71.48989136789713,0.7555262148809365,1.064330373950062,23.5,30.0
cure,58.6251458694143,72.19600791398655,76.541984176679,25.0,0.8,39.52830413165083,0.05,23.0,0.6,42.366124124215396,800,102,12,12,0.015,1.0,0.0,0.7315652101659006,0.575877978182611,0.8658050519897685,0.25,0.25,65.70675307146078,64.28780629023163,68.51403393732556,0.7726769790352884,0.989280401527248,22.5,32.0
cure,59.11508819390455,72.9049113390083,77.33439677308917,25.0,0.8,39.52830413165083,0.0,25.0,0.6,46.050134917625435,800,127,12,12,0.015,1.0,0.0,0.7194117914531883,0.559448198538647,0.819001357801259,0.16666666666666666,0.16666666666666666,64.901557463355,64.13745283818449,70.01008220328619,0.7831916205186547,0.9493120967120701,22.5,31.0
cure,58.53809834324174,72.88267091514695,77.40741712359164,25.0,1.0,36.06737602222409,0.25,12.0,0.6,22.104064760460208,800,111,12,12,0.015,1.0,0.0,0.6866767614848404,0.5498568568952206,0.8832353729192213,0.3333333333333333,0.3333333333333333,66.7506377366992,63.862287818087765,69.43534889874724,0.7635392176452368,1.029883828991006,22.0,32.5
cure,58.8758860073756,73.41816750791256,77.83236735752934,26.0,0.8,41.10943629691686,0.25,14.0,0.8999999999999999,21.03723384622373,800,111,12,12,0.015,1.0,0.0,0.83826512815337,0.634053095378899,0.948930208230112,0.08333333333333333,0.08333333333333333,66.0523394983638,64.10780203154529,70.17261280345589,0.7908577843463632,0.8978265128209644,26.0,28.5
cure,58.85838210994615,72.52101826306625,76.75049713144817,27.0,0.6,49.73414571103547,0.15000000000000002,18.0,0.8999999999999999,27.04787208800194,800,110,12,12,0.015,1.0,0.0,0.8512129982964723,0.6373661628928369,1.0700138989555474,0.0,0.0,65.85008447396487,64.54782370769645,70.78309769578883,0.7593398848368725,1.0665423530535771,26.0,27.5
cure,58.92983683551808,72.51528156089083,76.69400599580929,29.0,0.6,53.418156504445506,0.15000000000000002,17.0,0.8999999999999999,25.54521252755739,800,94,12,12,0.015,1.0,0.0,0.849615058813844,0.6401058236639712,1.1687274792672446,0.0,0.0,65.19218451055929,63.55305639582555,69.27169348727261,0.698723401973946,1.401713348394079,25.5,29.0
cure,58.74826848721542,72.68316117754458,76.92417862671363,13.0,0.8,20.55471814845843,0.30000000000000004,30.0,0.8999999999999999,45.07978681333657,800,101,11,11,0.01375,1.0,0.0,0.4318866532978356,0.32608036137151913,0.5387000801829984,1.0,1.0,64.7902630599085,63.698866280459576,69.53755656672863,0.443026638899822,3.061751602245915,18.0,38.0
cure,58.91279535413925,72.89153040993307,76.97965945289548,11.0,0.6,20.262059363755192,0.45,21.0,1.4999999999999998,26.812397793348012,800,94,11,11,0.01375,1.0,0.0,0.4682844731296299,0.36827512722752265,0.5583384236388229,1.0,1.0,65.88394353838325,64.89038345046991,73.55166642306904,0.4378839388012985,3.1302818343413508,19.0,34.0
cure,59.42402681728225,73.41657116132201,77.83193250565785,11.0,0.6,20.262059363755192,0.30000000000000004,27.0,1.1999999999999997,36.644534847613464,800,117,11,11,0.01375,1.0,0.0,0.48595077948472165,0.42329461661972656,0.5607244797115287,1.0,1.0,66.08205232396003,63.626283432574986,68.7493371633024,0.4184844174014255,3.241183357520437,20.0,34.0
cure,58.805844673392116,73.18254514435415,77.19491779204611,14.0,1.0,20.19773057244549,0.5,18.0,0.8999999999999999,27.04787208800194,800,115,11,11,0.01375,1.0,0.0,0.37277475509204416,0.3189077525017929,0.4597597161815952,1.0,1.0,66.38041396018534,64.37650742649464,67.33478414666507,0.43858074995094254,3.0383461822144198,16.0,38.0
cure,58.50373371809103,73.17651068775538,77.65903388500618,25.0,0.8,39.52830413165083,0.25,15.0,0.8999999999999999,22.539893406668284,800,97,11,11,0.01375,1.0,0.0,0.8589905213797628,0.557014665150835,0.9893689876523858,0.09090909090909091,0.09090909090909091,66.5053091274282,64.71830425043211,67.87603121690057,0.7873554264863332,0.9408166745536891,25.0,29.0
cure,58.70968213840844,73.08582316985499,77.64084236290876,29.0,0.6,53.418156504445506,0.05,21.0,0.8999999999999999,31.5558507693356,800,112,11,11,0.01375,1.0,0.0,0.9112006360124518,0.8032394214441969,1.0156498765792654,0.0,0.0,66.00118680893142,63.34524674743416,70.20345817845845,0.7376242872187164,1.1472671176017828,26.0,28.0
cure,58.649540228515534,73.22475360009449,77.4914253469596,13.0,0.8,20.55471814845843,0.45,21.0,1.1999999999999997,28.50130488147714,800,83,10,10,0.0125,1.0,0.0,0.4432308574278898,0.31278252414340435,0.5530610464029191,1.0,1.0,64.87238001192118,63.17663859712419,65.83354336353277,0.4305302055939019,3.21470598703939,17.5,35.0
cure,58.54684475626539,72.99962394589485,77.5425645170888,24.0,1.0,34.624680981335125,0.25,13.0,0.6,23.946070157165224,800,90,10,10,0.0125,1.0,0.0,0.6483975083520865,0.4675292617803593,0.8113817152609064,0.4,0.4,67.11160760237252,63.88687376731592,69.05108025579543,0.7681638559662736,1.0031054569013684,21.5,31.5
cure,58.693586286326294,73.45438190878028,78.01250541955969,24.0,1.2000000000000002,32.5729198645453,0.4,6.0,0.6,11.052032380230104,800,98,10,10,0.0125,1.0,0.0,0.5938706992691619,0.4960393172951826,0.7444078932948509,0.9,0.9,66.97510327976609,65.01653509488686,69.72584244096957,0.7960208061091271,0.8715259530269077,20.0,33.0
cure,58.80137893335868,72.76352786452517,77.05068851679167,24.0,1.2000000000000002,32.5729198645453,0.45,4.0,0.6,7.36802158682007,800,112,10,10,0.0125,1.0,0.0,0.49754600949502475,0.40943949226183457,0.5518070543316981,1.0,1.0,66.15387178969871,63.565841570665896,71.75143203695123,0.7380839071539682,1.1833531370638202,17.5,35.5
cure,59.09536614006049,72.67092677034164,77.01716664106374,26.0,0.8,41.10943629691686,0.05,21.0,0.6,38.682113330805365,800,116,10,10,0.0125,1.0,0.0,0.7720927413014806,0.6956038904399213,0.8462473266970231,0.0,0.0,64.71295509985619,63.983411440429414,67.49017693979935,0.7499595520094943,1.10717222302301,22.5,30.0
cure,59.8025562726847,73.47258566612864,77.66755472845166,27.0,0.6,49.73414571103547,0.15000000000000002,17.0,0.8999999999999999,25.54521252755739,800,92,10,10,0.0125,1.0,0.0,0.8140359747503785,0.6356607245918925,1.0807759644064183,0.1,0.1,66.80513992712653,63.4378696784253,70.97026765209397,0.7124349100182592,1.3058053310166056,25.0,27.5
cure,59.343397430868166,73.33776649496359,77.68039989484515,30.0,0.6,55.26016190115052,0.1,18.0,0.8999999999999999,27.04787208800194,800,107,10,10,0.0125,1.0,0.0,0.8843982011636551,0.791338562848883,1.1107250839095575,0.0,0.0,66.05897578209868,63.8847072620524,68.7190104967094,0.7442661783757012,1.129050612415348,26.5,27.5
cure,59.919052006230125,73.39181948196938,77.57929193540852,10.0,0.6,18.420053967050173,0.35000000000000003,26.0,1.1999999999999997,35.28732985325741,800,114,9,9,0.01125,1.0,0.0,0.4584126988802685,0.3743089005983105,0.6162120490631083,1.0,1.0,66.3015316964297,64.19230464394305,68.47053820099867,0.4356487612142899,3.0833749147664173,20.0,34.0
cure,59.79055000736418,73.48869274249867,77.69086705289905,23.0,1.0,33.18198594044616,0.35000000000000003,8.0,0.6,14.73604317364014,800,96,9,9,0.01125,1.0,0.0,0.566356314119294,0.45942772322044656,0.6978474871119412,0.7777777777777778,0.7777777777777778,65.82075312489499,64.28388961271384,68.12337795182796,0.7492270071183328,1.0958985404381394,20.0,35.0
